"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"YP_003044892.1","0.131911","0.952526","0.920773","9.268298","19.159772","20.369516","182.658217"
"YP_003044119.1","0.003574","0.941837","0.90097","8.053263","10.980162","43.331704","143.670947"
"YP_003044606.1","0.006672","0.767221","0.958785","7.234468","19.679858","24.000059","172.981306"
"YP_003043924.1","0.013911","0.999999","0.192295","8.839977","35.419898","45.958818","126.947449"
"YP_003043775.1","0.108326","0.713787","1.044265","5.999996","6.000011","22.782302","175.389651"
"YP_003047211.1","0.938292","0.781453","0.787438","4.999983","5.000049","14.232086","194.423068"
"YP_003043705.1","0.495896","0.701474","0.631266","3.850976","4.977499","4.978531","171.413831"
"YP_003046680.1","0.718408","0.830095","1.009108","12.297661","15.593269","24.000121","157.662703"
"YP_003043411.1","0.829986","0.4297","0.343022","7.999968","8.000013","30.674253","213.291236"
"YP_003044109.1","0.69258","0.412421","0.718584","5.549601","7.999959","48.364805","174.746409"
"YP_003045296.1","0.969936","0.479691","0.306862","4.999992","5.000078","20.272854","161.837575"
"YP_003044577.1","0.912372","0.630817","0.8274","8.216804","35.544198","54.2937","107.004211"
"YP_003045091.1","0.646611","0.399671","0.36877","4.878319","6.000016","17.902189","194.151894"
"YP_003045819.1","0.932132","0.257428","0.010616","14.372578","15.023941","49.828828","120.010741"
"YP_003044399.1","0.521347","0.58518","0.713392","6.96123","9.464645","27.94758","167.996051"
"YP_003045294.1","0.757636","0.899756","0.856474","2.998293","16.561731","23.042054","148.484278"
"YP_003044579.1","0.636706","0.774181","0.598771","5.556159","8.602215","8.824741","231.784101"
"YP_003045093.1","0.994921","0.005348","0.125403","2.947963","9.855273","66.13411","153.579727"
"YP_003046146.1","0.154828","0.493776","0.944787","23.865287","23.999975","48.114735","278.774848"
"YP_003044115.1","0.983043","0.779999","0.941262","2.797966","14.908283","23.903724","183.044617"
"YP_003046085.1","0.972443","0.767741","0.855796","2.999842","7.435578","39.437434","174.980702"
"YP_003044377.1","0.904001","0.464474","0.707708","7.165846","27.992836","38.952565","189.222503"
"YP_003046852.1","0.651438","0.865607","0.989193","1.200362","9.242964","9.244532","187.16378"
"YP_003043288.1","0.809528","0.614371","0.995112","5.999959","6.000077","7.946866","174.522248"
"YP_003043889.1","0.869921","0.649367","0.418196","5.269308","9.821089","36.125339","335.867232"
"YP_003044944.1","0.999966","0.76679","0.895607","3.709812","5.41613","20.486047","157.106725"
"YP_003044389.1","0.409063","0.981239","0.820993","3.960631","8.56492","8.793159","242.435908"
"YP_003047273.1","0.910287","0.908469","0.820282","6.858997","13.995662","23.999494","172.186695"
"YP_003045731.1","0.705802","0.982115","0.660495","6.628423","8.78677","8.786878","186.088594"
"YP_003044946.1","0.881583","0.892401","0.990848","6.202205","8.134208","24.008053","166.182831"
"YP_003047271.1","0.998941","0.834837","0.875915","3.884654","7.989657","44.918611","57.493121"
"YP_003046686.1","0.728418","0.339262","0.497145","6.811211","6.811212","6.81122","192.761413"
"YP_003046874.1","0.483451","0.755078","0.90328","0.002178","9.611531","32.462907","175.479197"
"YP_003043267.1","1","0.871838","0.889818","2.534269","8.670204","15.870446","161.951596"
"YP_003044107.1","0.837477","0.267139","0.076639","5.048464","6.347502","26.247616","172.140196"
"YP_003046424.1","0.924365","0.673674","0.601212","4.654572","7.203441","48.595415","162.754712"
"YP_003044920.1","0.672582","0.623425","0.542637","9.548459","9.548471","24.000525","157.274612"
"YP_003046856.1","0.518718","0.50472","0.936394","6.832071","23.82225","23.994887","158.704353"
"YP_003044365.1","0.999998","0.524972","0.087018","1.219727","9.015786","10.813536","184.496762"
"YP_003043637.1","0.948216","0.378074","0.332825","5.999843","6.000177","31.697332","138.439007"
"YP_003044930.1","0.696545","0.959483","0.783634","3.000285","18.244908","24.038289","190.191189"
"YP_003046652.1","0.887492","0.006241","-0.00066","1.972996","9.926938","25.55653","183.535791"
"YP_003044850.1","0.417337","0.907619","0.66624","5.809242","9.226621","21.912689","168.367396"
"YP_003047261.1","0.438808","0.714221","0.896102","2.866854","22.560652","22.561385","165.858768"
"YP_003044467.1","0.740174","0.599869","0.827996","17.135126","17.19358","26.610644","110.403254"
"YP_003043649.1","0.937499","0.447441","0.239504","13.462673","26.472756","26.472765","149.512408"
"YP_003044932.1","0.964823","0.360403","0.010317","2.492313","28.181545","32.270671","114.390717"
"YP_003043266.1","0.722051","0.664444","0.567918","8.14571","8.14679","23.824694","172.846844"
"YP_003044465.1","0.851633","0.410758","0.429193","4","20.165139","22.18677","178.603182"
"YP_003044371.1","0.391982","0.900823","0.923487","7e-06","28.288945","28.523531","105.658591"
"YP_003046012.1","0.867318","0.042648","0.133995","7.999879","8.000398","76.592389","179.011945"
"YP_003044833.1","0.984082","0.846622","0.886635","4.479283","5.934198","22.075903","194.892358"
"YP_003044914.1","0.023206","0.908388","0.892089","7.35913","23.987878","27.937975","158.824436"
"YP_003045918.1","0.815059","0.999998","0.962284","7.446197","13.771515","18.071333","142.517405"
"YP_003044173.1","0.861116","0.556546","0.960463","2.999988","8","33.326525","217.286851"
"YP_003043855.1","0.481291","0.877414","0.921132","3.544343","14.542919","48.231933","153.52851"
"YP_003046337.1","0.967791","0.561963","0.236855","6.623861","11.7797","11.781108","181.007365"
"YP_003046339.1","0.971569","0.713658","0.624006","4.00019","26.729992","26.789997","173.397238"
"YP_003046095.1","0.851002","0.470609","0.764148","5.924439","8.748861","8.748918","295.687284"
"YP_003043639.1","0.949846","0.915307","0.973433","6.000183","7.993513","16.466298","276.165935"
"YP_003046989.1","0.964604","0.813111","0.922777","6.623167","8.919287","8.919298","205.229186"
"YP_003047200.1","0.799963","0.699423","0.876348","4.997711","5.998908","25.24708","176.826988"
"YP_003045448.1","0.840332","0.999882","0.69018","8.092632","8.108946","31.208583","180.024772"
"YP_003046784.1","0.718923","0.895717","0.784538","3.356277","6.183925","8.001583","189.46383"
"YP_003045298.1","1","0.225874","0.072416","1.916974","7.422825","23.458892","190.108216"
"YP_003043257.1","0.464464","0.715523","0.018217","3.055129","4.05565","5.341706","208.634296"
"YP_003044185.1","0.591171","0.890521","0.939107","5.747468","9.328801","48.007524","165.228325"
"YP_003044807.1","0.942257","0.973501","0.892389","11.45663","11.458289","11.466014","183.506762"
"YP_003043609.1","0.922258","0.605616","0.852111","5.985169","6.060276","25.290026","57.14568"
"YP_003044916.1","0.999886","0.741172","0.843363","0.338686","6.411411","32.021223","177.594897"
"YP_003044187.1","0.427951","0.744009","0.837234","8.775151","29.264053","31.659332","150.940474"
"YP_003046340.1","0.72062","0.586816","0.351342","23.883645","28.821996","29.251131","335.999993"
"YP_003044948.1","0.00158","0.552998","1.092479","9.2e-05","0.000121","4.791423","185.444016"
"YP_003043243.1","0.717265","0.992336","0.957186","2.995391","9.251532","21.74324","175.010112"
"YP_003046227.1","0.919042","0.824455","0.885605","6.916668","10.178299","10.179238","157.857454"
"YP_003044268.1","0.576427","0.836525","0.983507","3.861105","4.999793","5.999828","143.639243"
"YP_003044448.1","0.960796","0.953486","0.978498","7.162427","10.499591","11.094845","167.999142"
"YP_003046225.1","0.747476","0.587155","0.828659","6.213513","8.509796","35.177253","239.885149"
"YP_003045180.1","0.87448","0.384572","0.417346","5.613235","9.229149","28.737623","163.860224"
"YP_003044479.1","0.844472","0.32073","0.767188","7.999665","8.000092","95.949863","232.341449"
"YP_003044133.1","0.950634","0.77611","0.681951","7.853987","8.067065","14.911086","198.314121"
"YP_003046013.1","0.850081","0.699297","0.708786","9.200664","18.190824","29.399707","167.510821"
"YP_003044024.1","0.710701","0.933946","1.000166","11.253349","11.253447","26.875605","161.95711"
"YP_003045437.1","0.999766","0.56585","0.914836","3.398911","11.597309","14.566675","152.664422"
"YP_003043309.1","0.411207","0.791402","1.000008","1.78789","7.453815","182.193103","206.204032"
"YP_003044286.1","1","0.207176","0.210737","4.631737","23.999584","23.999587","173.146244"
"YP_003045865.1","0.879337","0.723995","0.396231","6.18038","6.180421","23.390116","189.685327"
"YP_003046233.1","0.9172","0.534652","0.415641","5.438558","6.39609","23.99952","185.812483"
"YP_003045435.1","0.738244","0.20879","0.076357","2.174581","29.129342","66.438498","103.650948"
"YP_003046972.1","0.920733","0.160582","0.781768","3.000003","7.130791","29.168305","148.215497"
"YP_003046235.1","0.887827","0.513973","0.005469","17.418959","30.465525","30.597628","158.337315"
"YP_003045433.1","0.921451","0.773666","0.960426","4.894557","5.86807","5.868128","273.955071"
"YP_003043305.1","0.949278","0.633844","0.592709","6.514035","10.070921","29.803968","166.604627"
"YP_003045429.1","0.947606","0.684471","0.781442","5.999858","6.000077","11.026779","213.180332"
"YP_003046237.1","0.915044","0.623954","0.722714","6.115585","10.290045","25.930125","168.000278"
"YP_003044189.1","0.92047","0.591492","0.770699","4.983325","9.608447","9.649363","225.66935"
"YP_003045933.1","0.909847","0.947945","0.958073","8.756899","12.956629","23.38387","175.748782"
"YP_003046976.1","0.552527","0.819098","0.87621","5.999954","6.000021","26.935148","159.507956"
"YP_003045042.1","0.515858","0.608133","0.735641","5.29778","5.99814","23.976986","129.518407"
"YP_003043359.1","0.769393","0.535403","0.433299","16.006639","26.96294","26.9631","137.7763"
"YP_003044811.1","0.615581","0.999998","0.899437","2.999907","15.142104","20.404299","169.696133"
"YP_003046585.1","0.716958","1","0.533083","5.000034","27.992262","35.561268","198.741508"
"YP_003044700.1","0.825497","0.780508","0.992374","17.331328","17.331771","24.000106","106.444051"
"YP_003043408.1","0.907238","0.855632","0.800019","7.342058","19.353702","48.144614","144.62797"
"YP_003043829.1","0.711915","0.319987","0.157522","4.289112","4.321688","55.980415","127.602698"
"YP_003045930.1","0.615389","0.714965","0.819027","4.94697","5.011521","23.987569","153.066746"
"YP_003045427.1","0.425555","0.917606","0.951651","7.999909","8.000171","36.793708","170.01264"
"YP_003046583.1","0.427438","0.957595","0.736192","4.753302","6.896584","30.189862","168.076568"
"YP_003044239.1","0.819304","0.548352","0.096409","8.260493","10.261979","23.983006","183.524579"
"YP_003044282.1","0.655266","0.960107","0.810947","8.038347","10.495359","50.237458","167.771138"
"YP_003045421.1","0.357742","0.898887","0.922091","6.165496","14.789522","27.00302","176.399175"
"YP_003045070.1","0.881884","0.722991","0.917124","10.983464","23.99656","23.996974","159.861728"
"YP_003047340.1","0.005487","0.632216","0.882366","7.466917","17.609963","17.610632","149.982087"
"YP_003044280.1","0.275772","0.714069","0.925493","4.846933","48.007755","48.009631","178.786371"
"YP_003046854.1","0.964778","0.913942","1.010723","0.000161","8.528366","8.528411","173.334613"
"YP_003046788.1","0.145266","0.598511","0.959527","0.289843","8.295838","32.160607","326.709883"
"YP_003045910.1","1","0.286787","0.348234","2.588842","20.358489","20.358615","148.226429"
"YP_003045912.1","0.431408","0.00374","0.002959","8.058226","12.487456","26.746753","167.288247"
"YP_003046208.1","0.376595","0.761133","0.927592","6.834687","9.929835","70.280131","107.679772"
"YP_003043328.1","0.867053","0.952627","0.963472","2.511358","6.000001","24.617916","184.09395"
"YP_003046587.1","0.999445","0.034774","0.010852","3.302382","9.298897","14.382924","194.755255"
"YP_003043406.1","0.78305","0.574456","0.73162","7.516347","9.060175","51.618391","143.233111"
"YP_003045596.1","0.805172","0.887344","0.855064","3.655542","4.312409","4.312598","241.005154"
"YP_003043324.1","0.889337","0.818288","0.760459","8.185814","22.422059","31.06912","149.97014"
"YP_003043851.1","0.94406","0.755276","0.85816","6.001961","9.094965","26.573177","167.788317"
"YP_003046910.1","0.034064","0.855104","0.970249","6.000185","9.372662","35.46157","171.984733"
"YP_003045964.1","0.927166","0.064851","0.655791","23.998548","24.002371","24.029644","162.879141"
"YP_003044083.1","0.701218","0.934394","0.881626","1.996465","6.677776","21.708515","170.937833"
"YP_003043326.1","0.9558","0.654511","0.868715","1.467114","5","5.000002","175.963215"
"YP_003044753.1","0.237581","0","0.319062","0.916035","71.352515","82.075632","89.880447"
"YP_003047209.1","0.968328","0.82655","0.922273","2.646561","7.070987","8.395817","129.463069"
"YP_003046490.1","0.641581","0.819268","0.934991","2.93159","9.400144","21.708529","166.168638"
"YP_003045966.1","0.844879","0.793967","0.907224","5.999962","21.41212","21.438331","110.598087"
"YP_003043856.1","0.934741","0.799709","0.873947","5.99904","21.958767","21.96206","150.935211"
"YP_003043777.1","0.382861","0.75363","0.551959","3.829921","6.000007","284.861463","284.867967"
"YP_003044341.1","0.821197","0.633137","0.452895","5.999778","10.780711","21.746474","178.370583"
"YP_003045133.1","0.458338","0.329043","0.004014","9.789233","39.543925","39.562925","154.106327"
"YP_003045361.1","0.005542","0.093349","0.641663","7.999896","8.000074","62.877793","191.732675"
"YP_003043988.1","0.001313","0.996322","0.712339","2.719886","42.962059","48.013002","78.419672"
"YP_003047419.1","0.612965","0.685786","0.832076","8.007134","8.029768","34.535981","164.486053"
"YP_003047417.1","0.312606","0.741895","1.115123","7.997614","8.001276","30.737985","165.92508"
"YP_003045594.1","0.026844","0.880134","0.849126","2.919893","3.013612","27.223404","191.165826"
"YP_003047376.1","0.930248","0.454484","0.362573","7.86502","10.239114","21.929506","176.650731"
"YP_003043321.1","0.974756","0.748635","0.765684","5.996898","6.000263","30.391122","164.32367"
"YP_003045125.1","0.99268","0.793678","0.815494","4.472976","6.587555","50.765739","168.971189"
"YP_003044288.1","0.90661","0.005981","0.002281","6.965137","9.126608","38.556405","182.687385"
"YP_003044438.1","0.128619","0.724788","1.024659","4.000001","7.11369","25.825484","198.241703"
"YP_003045598.1","0.784585","0.920579","0.958043","9.148786","9.149056","21.059029","179.421015"
"YP_003043959.1","0.999431","0.569814","0.295953","3.999994","4.000001","25.274254","168.700538"
"YP_003043583.1","0.892079","0.661329","0.958465","5.999999","6.000002","16.139265","230.414166"
"YP_003044661.1","0.113324","0.895186","0.94338","1.782811","7.999999","40.034435","170.015881"
"YP_003043355.1","0.904784","0.661746","0.601475","15.341243","29.882311","29.972031","123.673489"
"YP_003046562.1","0.64298","0.762786","0.990877","17.830561","17.830567","17.830606","207.519088"
"YP_003046978.1","0.754003","0.000815","0.041313","3.000161","14.106676","14.157941","177.949617"
"YP_003044530.1","0.997092","0.041171","-7.9e-05","2.725756","6.283754","28.531882","164.670633"
"YP_003043996.1","0.630706","0.941401","0.978526","7.999775","8.000462","87.741449","193.656825"
"YP_003045824.1","0.734696","0.86876","0.767546","8.001077","27.242236","27.429087","147.464825"
"YP_003045502.1","0.824654","0.707485","0.948571","2.999996","28.562666","28.562991","158.039805"
"YP_003044617.1","0.85943","0.558904","0.30525","4.331342","8.590062","33.921957","218.37689"
"YP_003043929.1","0.264151","0.78509","0.512142","2.80673","4.513559","28.68386","167.995514"
"YP_003046123.1","0.786134","0.621315","0.866949","8.000329","13.11966","17.515656","167.580225"
"YP_003045560.1","0.710838","0.953822","0.76775","3.000987","7.999167","7.999273","186.756363"
"YP_003043927.1","0.920374","0.695671","0.713135","9.535186","29.688803","39.152637","162.435398"
"YP_003046951.1","0.957383","0.002038","0.000288","5.230604","6.145263","26.40073","188.141752"
"YP_003045582.1","0.951004","0.90487","0.833456","15.821247","24.727319","48.001243","122.552798"
"YP_003043925.1","0.996179","0.920484","0.848524","4.061085","4.062675","27.314983","170.202316"
"YP_003046576.1","0.858016","0.894613","0.96917","8.523481","8.680378","9.513472","161.540695"
"YP_003047436.1","0.642538","0.916569","0.978876","13.55638","13.557016","29.417495","164.359342"
"YP_003045734.1","0.438098","0.875695","0.651536","4.559574","7.169023","7.945688","162.472209"
"YP_003045820.1","0.719182","0.024032","0.588174","15.56659","15.575154","15.57532","170.599954"
"YP_003044382.1","0.826268","0.266308","0.49628","0.339625","57.918035","58.478084","82.740526"
"YP_003046656.1","0.909617","0.946834","0.913914","8.000117","17.127863","26.012638","170.828649"
"YP_003045736.1","0.885193","0.746983","0.82596","5.000002","8.216488","23.889643","182.521237"
"YP_003046809.1","0.540275","0.970261","0.917813","7.568647","12.90987","39.168993","156.105353"
"YP_003046572.1","0.946703","0.49487","0.500233","2.974308","6.252331","10.838232","202.452609"
"YP_003043537.1","0.733023","0.34622","0.241464","6.006141","9.80085","13.290999","189.892737"
"YP_003044380.1","0.505556","0.999988","0.650605","8.543691","27.706522","50.209367","144.171218"
"YP_003043795.1","0.966978","0.61543","0.62889","2.890506","6.356719","17.957564","183.410095"
"YP_003045218.1","0.439795","0.70199","0.999452","8.000001","23.993001","49.306688","321.105617"
"YP_003046918.1","0.932424","0.705081","0.856107","0.980563","31.996987","31.9978","172.698402"
"YP_003046647.1","0.884047","0.97793","0.828343","18.818174","31.662799","53.737933","115.750762"
"YP_003045082.1","0.40708","0.014865","-0.002524","2.981035","20.117687","20.136181","161.352574"
"YP_003043783.1","0.211659","1","0.898821","5.897666","8.303329","8.303333","176.010569"
"YP_003047266.1","0.010364","0.611386","1.000429","6.972408","12.506703","25.401266","262.525907"
"YP_003043781.1","0.21264","0.596226","0.689657","3.533336","5.209318","13.551077","170.209567"
"YP_003044249.1","0.850035","0.657138","0.664395","11.658172","19.297553","22.259761","206.975881"
"YP_003047065.1","0.002833","0.501601","0.398955","5.256851","6.196146","39.186091","181.55993"
"YP_003046823.1","0.878757","0.682052","0.70299","6.144624","11.039803","42.185417","187.468692"
"YP_003046031.1","0.172964","0.710961","0.900658","4.218014","24.347527","24.347655","172.510293"
"YP_003046825.1","0.951031","0.772339","0.686812","8.088207","12.072252","24.00006","171.955193"
"YP_003044414.1","0.626783","0.489236","0.802757","8.874011","8.874148","12.08424","191.762854"
"YP_003043235.1","0.862692","0.841913","0.743012","11.502056","23.997177","33.283405","150.612219"
"YP_003047298.1","0.087666","0.764884","0.872289","1.841453","23.999979","48.911232","140.241181"
"YP_003043450.1","0.068012","0.819792","0.022033","4.569351","11.935418","30.176656","331.151031"
"YP_003046650.1","0.972532","0.561438","0.544703","2.978211","8.470377","25.927644","183.787679"
"YP_003044490.1","0.83375","0.451518","0.719445","7.757963","8.653058","49.376273","151.970376"
"YP_003044871.1","0.831693","0.319772","0.999696","24.478071","25.581868","25.606921","335.47102"
"YP_003043555.1","0.969686","0.850979","0.652205","4.980481","4.994358","21.834456","247.53133"
"YP_003045811.1","0.670891","0.318795","0.514006","7.519665","25.701666","49.524765","204.162108"
"YP_003046070.1","0.052923","0.70848","0.954639","5.77631","13.183249","24.936959","169.932109"
"YP_003044496.1","0.413755","0.326206","0.00199","7e-06","23.846439","48.000896","179.449516"
"YP_003047257.1","1e-06","0.726052","0.144344","5.943189","10.439712","24.061987","129.787414"
"YP_003047290.1","1","0.317439","0.978697","3.95975","5.000001","12.832273","170.370496"
"YP_003045651.1","0.906938","0.599655","0.860551","7.980838","8.000762","26.215183","184.622383"
"YP_003046076.1","0.928775","0.680684","0.664151","4.999998","11.818931","30.14758","136.275577"
"YP_003047259.1","0.889683","0.5763","0.923902","4.342582","6.419534","26.551936","176.777347"
"YP_003047067.1","0.84377","0.278527","0.00285","8.000041","11.705296","11.705328","173.053678"
"YP_003046821.1","0.940646","0.675081","0.637399","6.107066","10.161785","24.001053","173.634985"
"YP_003043640.1","0.65629","0.910507","0.972301","2.859556","2.859556","11.151967","179.214846"
"YP_003046092.1","0.842936","0.94472","0.959042","7.382442","9.551962","16.525446","162.534785"
"YP_003045955.1","0.94143","0.700828","0.722118","5.99026","5.999999","23.208485","147.145421"
"YP_003047069.1","0.971725","0.84437","0.994111","4.010111","4.665633","7.597475","194.131589"
"YP_003045943.1","0.66772","0.896569","0.575556","5.966156","6.022645","26.348844","168.560824"
"YP_003046439.1","0.30119","0.827109","0.99225","6.273906","10.748158","10.750948","187.938788"
"YP_003044913.1","0.000305","0.081734","1.007439","0.959844","13.054064","13.05407","175.58357"
"YP_003044492.1","0.478763","0.625234","0.795577","7.992401","14.984764","14.98477","179.339143"
"YP_003045941.1","0.243355","0.583742","0.88078","5.897377","24.418164","43.929364","177.102116"
"YP_003045813.1","0.999987","0.88263","0.891106","3.84991","4.965294","27.988848","168.056744"
"YP_003044302.1","0.874901","0.765335","0.832177","6.000029","27.738716","27.738732","159.679379"
"YP_003046813.1","0.729227","0.987776","0.792668","2.999892","8.642078","31.591299","202.767049"
"YP_003047085.1","0.989869","0.687783","0.982192","5.362345","8.623469","8.641865","249.662788"
"YP_003045463.1","0.616378","0.698936","1.001909","8.735337","23.834655","48.003376","178.596859"
"YP_003043631.1","0.071854","0.947286","0.942837","9.920214","24.944382","25.276382","182.455709"
"YP_003047093.1","0.84964","0.640236","0.421942","6.000639","14.411088","15.014404","211.724346"
"YP_003046817.1","0.902983","0.188187","0.004167","1.149751","9.120879","9.356071","209.494167"
"YP_003044803.1","0.784931","0.328295","0.005037","5.565857","9.166594","26.457937","158.918125"
"YP_003045467.1","0.21845","0.874595","0.737818","5.999994","6.000028","23.968136","171.1422"
"YP_003045953.1","0.902147","0.805804","0.936429","4.567116","7.924306","18.646438","184.582014"
"YP_003046676.1","0.625635","0.889026","0.834978","3.002538","23.619408","26.556667","144.36252"
"YP_003043854.1","0.838416","0.678051","0.987425","3.999999","7.999989","27.199589","174.708947"
"YP_003046837.1","0.573386","0.780091","0.877368","7.826394","8.163824","48.771405","163.249335"
"YP_003044140.1","0.895436","0.554935","0.653706","7.997504","8.002007","34.499105","169.132677"
"YP_003043774.1","0","0.572654","0.975986","5.185088","6.197024","26.495855","48.004593"
"YP_003047081.1","0.250118","0.529203","-0.050104","3.78677","5.097929","9.562599","204.448312"
"YP_003043312.1","0.855816","0.91403","0.741228","8.106907","8.110029","37.164781","285.571106"
"YP_003047083.1","0.824222","0.170542","0.245641","8.00948","16.472684","182.904628","204.360467"
"YP_003045019.1","0.892757","0.474611","0.599808","7.866341","7.999952","18.116133","181.53454"
"YP_003046486.1","0.584221","0.853349","0.883854","3.665601","4.187518","24.191793","165.115005"
"YP_003044132.1","0.031907","0.896907","0.898978","3.2e-05","5.921359","18.002231","164.903374"
"YP_003043612.1","0.16988","0.983016","0.860057","9.293157","9.293229","23.720638","165.161677"
"YP_003044977.1","0.997649","0.207459","0.008073","1.176144","28.091726","28.09179","166.512444"
"YP_003043362.1","0.964739","0.68727","0.757075","0.196142","18.304424","18.304424","206.99613"
"YP_003044134.1","0.491753","0.930079","0.834017","0.117022","28.366516","30.063939","151.467058"
"YP_003043590.1","0.904813","0.719681","0.791172","5.027634","11.124228","11.190984","87.38713"
"YP_003045456.1","0.999877","0.27254","0.223342","2.674574","9.19664","31.790241","178.556999"
"YP_003046348.1","0.901066","0.690465","0.559812","4.933481","5.408308","51.920391","191.120481"
"YP_003044136.1","0.999952","0.547955","0.643057","3.892663","8.701323","29.192002","162.677357"
"YP_003046731.1","0.756411","0.481865","0.92368","4.038504","12.082009","12.126787","173.171487"
"YP_003045458.1","0.10114","0.561059","0.917673","5.399399","8.770016","47.991399","155.693229"
"YP_003045073.1","0.99107","0.568447","0.513996","3.487262","6.008421","27.398208","170.692167"
"YP_003046839.1","0.654797","0.78373","0.528737","4.014569","4.999975","5.051556","199.845547"
"YP_003046437.1","0.941674","0.797798","0.877837","7.999978","8.000094","16.205074","215.920075"
"YP_003043823.1","0.889906","0.69867","0.876821","4.431061","5.605876","17.756006","37.606341"
"YP_003046435.1","0.862977","0.190146","0.003823","4.000436","14.996577","15.061152","168.708773"
"YP_003046721.1","0.98456","0.518003","0.274289","2.99999","14.244008","21.034985","180.839535"
"YP_003044816.1","0.011576","0.679725","0.86144","23.991941","24.000629","24.000649","158.140491"
"YP_003044366.1","0.894981","0.8162","0.977128","7.999987","8.000109","8.233019","191.627985"
"YP_003047378.1","0.664344","0.564363","0.628337","7.999996","20.338223","47.117199","206.258882"
"YP_003046282.1","0.783614","0.962504","0.318879","4.779943","7.814537","8.07359","196.636402"
"YP_003045140.1","0.936941","0.513869","0.677765","8.000074","8.00013","41.51104","164.572895"
"YP_003044514.1","0.256977","0.865518","0.93817","7.99994","8.000334","13.221064","203.146514"
"YP_003045550.1","0.958891","0.672743","0.491862","2.824368","7.319597","30.306682","164.31498"
"YP_003047196.1","0.285277","0.893856","0.999883","10.570289","10.675927","11.396659","144.465039"
"YP_003046481.1","0.563328","0.955164","0.664175","7.975286","24.53044","26.534602","53.678618"
"YP_003045692.1","0.410607","0.877099","0.772647","3.355851","24.827241","26.324143","144.046823"
"YP_003044512.1","0.737654","0.994607","0.734066","1.1152","48.001085","68.272731","94.704014"
"YP_003045849.1","0.778372","0.465185","0.581783","6.000218","6.000232","20.999431","166.434309"
"YP_003046625.1","0.787476","0.363211","0.388667","10.354969","30.931337","30.931364","121.161495"
"YP_003043849.1","0.74319","0.339739","0.871358","7.568937","8.141762","37.17398","168.00071"
"YP_003045690.1","0.802162","0.661789","0.721684","8.054557","23.974329","28.041058","150.887593"
"YP_003043423.1","0","0.620264","0.005391","3.711276","4.342233","14.542421","189.833456"
"YP_003045507.1","0.983367","0.892503","0.908332","2.712717","9.020601","9.030855","157.921117"
"YP_003045558.1","0.647763","0.546113","0.936278","10.673486","10.8877","23.999882","186.802138"
"YP_003047079.1","0.576613","0.890191","0.903683","7.999842","8.000592","27.151177","179.705869"
"YP_003043701.1","0.640504","0.901895","0.82541","4.942013","6.600233","6.600239","172.854602"
"YP_003045003.1","0.872542","0.251687","0.240152","5.96976","10.595411","48.012054","168.337806"
"YP_003045526.1","0.537283","0.07822","0.00027","6.018715","26.183164","26.18319","127.272812"
"YP_003044266.1","0","0.237038","0.977346","0.221738","36.12486","36.124927","140.848876"
"YP_003044077.1","0.508464","0.945421","1.000824","0.000638","17.436729","34.347026","181.571368"
"YP_003044238.1","0.407166","0.933002","0.966891","2.229798","7.999975","31.621831","150.221141"
"YP_003044415.1","0.328789","0.799221","0.108194","4.999964","5.000048","18.965129","179.662288"
"YP_003044304.1","0.48646","0.147785","0.198559","6.057228","9.654743","32.179125","167.101049"
"YP_003045545.1","0.575935","0.908267","0.950728","3.485875","5.750054","77.488422","114.214516"
"YP_003047408.1","0.821756","0.524849","0.520159","5.117242","5.22201","33.425007","170.070149"
"YP_003045563.1","0.781643","0.620212","0.778004","4.957781","5.016773","36.803093","168.000013"
"YP_003044289.1","0.746223","0.473791","0.368393","7.46473","24.031253","24.031299","179.76122"
"YP_003043733.1","0.825993","0.752907","0.580873","7.999981","26.123155","45.827521","250.016364"
"YP_003045138.1","0.76158","0.311592","0.342313","8.143139","8.143336","9.794913","167.588866"
"YP_003043427.1","0.946013","0.906854","0.758588","9.955946","10.101019","51.293349","149.933403"
"YP_003045166.1","0.96802","0.610763","0.512069","2.902667","10.77501","41.434291","206.663743"
"YP_003044308.1","0.795996","0.70248","0.697549","7.326399","8.374544","22.455348","157.014701"
"YP_003043758.1","0.709724","0.333004","0.28832","5.000002","12.241315","30.654258","173.251493"
"YP_003043425.1","0.720858","0.908745","0.969068","5.095297","7.984672","8.033302","220.948397"
"YP_003045069.1","0.822504","0.06237","0.309232","21.800913","25.908923","61.884045","165.370189"
"YP_003046604.1","0.964071","0.816665","0.801554","5.999733","6.000328","55.200348","159.626873"
"YP_003046384.1","0.39779","0.753276","0.99481","2.214175","32.892779","52.131259","335.997273"
"YP_003045310.1","0.288806","0.474044","0.782593","6.424192","7.067644","48.081639","147.548678"
"YP_003044648.1","0.174662","0.621995","0.838955","6.109632","10.381229","10.381238","147.119"
"YP_003043756.1","0.830848","0.620207","1.014065","7.157881","7.655671","7.655682","128.538934"
"YP_003045106.1","0.130415","0.877727","0.960027","8.005551","14.393772","14.393793","110.108955"
"YP_003046354.1","0.844919","0.676979","0.591589","6.001233","7.295749","21.77794","168.082384"
"YP_003045707.1","0.245025","0.848192","0.936894","11.654588","11.656031","13.406105","155.315085"
"YP_003045789.1","0.883044","0.142491","0.013533","6.163158","11.495356","11.499793","330.478516"
"YP_003046513.1","0.875273","0.32839","0.574329","4.000484","8.615904","13.365369","203.557984"
